dataTime,level,mode,response_time,province,city,note
2023-06-23 10:23:41,INFO,event.py,386,广东省,深圳市,看的爽不爽？多写两行代码都能实现。
2023-06-23 10:23:41,INFO,event.py,572,北京市,海淀区,数据库崩溃啦，快来恢复。
2023-06-23 10:23:41,INFO,goods_manager.py,607,湖北省,十堰市,服务器宕机啦，快来恢复。
2023-06-23 10:23:41,INFO,event.py,439,安徽省,阜阳市,服务器宕机啦，快来恢复。
2023-06-23 10:23:41,INFO,user_manager.py,971,北京市,海淀区,【骚扰短信】招商银行提示您：您尾号0000的账户，存款超过10000000，可以升级到SVIP级别，详情点击：https://www.itheima.com
2023-06-23 10:23:41,INFO,shop_manager.py,134,北京市,海淀区,【腾讯游戏】S99赛季结算完成，您在本赛季的排名是：青铜，请在S100赛季继续努力
2023-06-23 10:23:41,INFO,goods_manager.py,716,上海市,黄浦区,数据库崩溃啦，快来恢复。
2023-06-23 10:23:41,INFO,barcode_service.py,377,安徽省,合肥市,【骚扰短信】招商银行提示您：您尾号0000的账户，存款超过10000000，可以升级到SVIP级别，详情点击：https://www.itheima.com
2023-06-23 10:23:41,INFO,orders_service.py,929,湖南省,张家界市,看啥呢，别看日志了，快写代码，说的就是你。
2023-06-23 10:23:41,INFO,goods_manager.py,827,江苏省,无锡市,看的爽不爽？多写两行代码都能实现。
2023-06-23 10:23:41,INFO,goods_manager.py,414,安徽省,合肥市,明天就发工资了，今天大家好好卷。
2023-06-23 10:23:41,INFO,user_manager.py,200,广东省,广州市,学IT来黑马，就来黑马程序员
2023-06-23 10:23:41,INFO,base_network.py,64,上海市,浦东新区,明天就发工资了，今天大家好好卷。
2023-06-23 10:23:41,INFO,orders_service.py,588,山东省,菏泽市,【骚扰短信】招商银行提示您：您尾号0000的账户，存款超过10000000，可以升级到SVIP级别，详情点击：https://www.itheima.com
2023-06-23 10:23:41,INFO,event.py,104,广东省,珠海市,招商银行提示您，您尾号0000的账号，入账工资：150000元【代发】
2023-06-23 10:23:41,INFO,event.py,461,重庆市,万州区,【骚扰短信】我们是专业保洁公司的，哥，您在下沙滨江的别墅需要打扫卫生吗，价格合适，详情：400-618-9090
2023-06-23 10:23:41,INFO,base_network.py,817,安徽省,芜湖市,招商银行提示您，您尾号0000的账号，入账工资：150000元【代发】
2023-06-23 10:23:41,INFO,goods_manager.py,530,上海市,杨浦区,【骚扰短信】我们是专业保洁公司的，哥，您在下沙滨江的别墅需要打扫卫生吗，价格合适，详情：400-618-9090
2023-06-23 10:23:41,INFO,barcode_service.py,643,上海市,徐汇区,明天就发工资了，今天大家好好卷。
2023-06-23 10:23:41,INFO,orders_service.py,899,上海市,徐汇区,看的爽不爽？多写两行代码都能实现。
2023-06-23 10:23:41,INFO,goods_manager.py,960,湖南省,益阳市,【腾讯游戏】S99赛季结算完成，您在本赛季的排名是：青铜，请在S100赛季继续努力
2023-06-23 10:23:41,INFO,orders_service.py,966,天津市,武清区,想要高薪就业？除了Hadoop、Hive、Spark、项目以外，没事就要刷刷SQL，SQL经常面试用到哦。
2023-06-23 10:23:41,INFO,event.py,431,重庆市,沙坪坝区,【Apache Spark】感谢您对Apache Spark开源项目的支持，截至今日您已贡献超过100000行代码。
2023-06-23 10:23:41,INFO,event.py,478,北京市,昌平区,【杭州下沙奔驰4S店】您的爱车：迈巴赫S650已经到了保养日期了，欢迎您到店保养。
2023-06-23 10:23:41,INFO,user_manager.py,852,上海市,静安区,【杭州下沙奔驰4S店】您的爱车：迈巴赫S650已经到了保养日期了，欢迎您到店保养。
2023-06-23 10:23:41,INFO,barcode_service.py,1562,湖北省,武汉市,学IT来黑马，就来黑马程序员
2023-06-23 10:23:41,INFO,base_network.py,761,上海市,静安区,看啥呢，别看日志了，快写代码，说的就是你。
2023-06-23 10:23:41,INFO,barcode_service.py,692,北京市,丰台区,服务器宕机啦，快来恢复。
2023-06-23 10:23:41,INFO,shop_manager.py,212,山东省,青岛市,看的爽不爽？多写两行代码都能实现。
2023-06-23 10:23:41,INFO,orders_service.py,438,湖南省,长沙市,【Apache Spark】感谢您对Apache Spark开源项目的支持，截至今日您已贡献超过100000行代码。
2023-06-23 10:23:41,INFO,orders_service.py,271,天津市,和平区,键盘敲烂，月薪过万。笔记翻烂，薄纱面试官。
2023-06-23 10:23:41,INFO,barcode_service.py,267,湖南省,张家界市,服务器宕机啦，快来恢复。
2023-06-23 10:23:41,INFO,event.py,660,北京市,丰台区,【骚扰短信】我们是专业保洁公司的，哥，您在下沙滨江的别墅需要打扫卫生吗，价格合适，详情：400-618-9090
2023-06-23 10:23:41,INFO,orders_service.py,676,湖北省,十堰市,【骚扰短信】我们是专业保洁公司的，哥，您在下沙滨江的别墅需要打扫卫生吗，价格合适，详情：400-618-9090
2023-06-23 10:23:41,INFO,orders_service.py,856,湖北省,恩施土家族苗族自治州,【杭州下沙奔驰4S店】您的爱车：迈巴赫S650已经到了保养日期了，欢迎您到店保养。
2023-06-23 10:23:41,INFO,user_manager.py,637,湖南省,长沙市,【杭州下沙奔驰4S店】您的爱车：迈巴赫S650已经到了保养日期了，欢迎您到店保养。
2023-06-23 10:23:41,INFO,user_manager.py,575,重庆市,沙坪坝区,【骚扰短信】招商银行提示您：您尾号0000的账户，存款超过10000000，可以升级到SVIP级别，详情点击：https://www.itheima.com
2023-06-23 10:23:41,INFO,orders_service.py,441,湖北省,恩施土家族苗族自治州,【Apache Spark】感谢您对Apache Spark开源项目的支持，截至今日您已贡献超过100000行代码。
2023-06-23 10:23:41,INFO,goods_manager.py,181,浙江省,金华市,【腾讯游戏】S99赛季结算完成，您在本赛季的排名是：青铜，请在S100赛季继续努力
2023-06-23 10:23:41,INFO,event.py,101,湖北省,十堰市,看的爽不爽？多写两行代码都能实现。
2023-06-23 10:23:41,INFO,barcode_service.py,480,湖北省,荆州市,看啥呢，别看日志了，快写代码，说的就是你。
2023-06-23 10:23:41,INFO,user_manager.py,988,安徽省,芜湖市,数据库崩溃啦，快来恢复。
2023-06-23 10:23:41,INFO,base_network.py,856,北京市,丰台区,服务器宕机啦，快来恢复。
2023-06-23 10:23:41,INFO,orders_service.py,271,北京市,大兴区,看啥呢，别看日志了，快写代码，说的就是你。
2023-06-23 10:23:41,WARN,event.py,130,安徽省,池州市,学IT来黑马，就来黑马程序员
2023-06-23 10:23:41,INFO,barcode_service.py,661,安徽省,铜陵市,服务器宕机啦，快来恢复。
2023-06-23 10:23:41,INFO,event.py,830,安徽省,铜陵市,【骚扰短信】招商银行提示您：您尾号0000的账户，存款超过10000000，可以升级到SVIP级别，详情点击：https://www.itheima.com
2023-06-23 10:23:41,INFO,barcode_service.py,5765,天津市,武清区,【Apache Spark】感谢您对Apache Spark开源项目的支持，截至今日您已贡献超过100000行代码。
2023-06-23 10:23:41,INFO,user_manager.py,442,江苏省,南京市,招商银行提示您，您尾号0000的账号，入账工资：150000元【代发】
2023-06-23 10:23:41,INFO,event.py,5993,山东省,青岛市,想要高薪就业？除了Hadoop、Hive、Spark、项目以外，没事就要刷刷SQL，SQL经常面试用到哦。
2023-06-23 10:23:41,INFO,orders_service.py,8,广东省,深圳市,键盘敲烂，月薪过万。笔记翻烂，薄纱面试官。
2023-06-23 10:23:41,INFO,user_manager.py,21,广东省,珠海市,服务器宕机啦，快来恢复。
2023-06-23 10:23:41,INFO,event.py,1161,广东省,深圳市,【杭州下沙奔驰4S店】您的爱车：迈巴赫S650已经到了保养日期了，欢迎您到店保养。
2023-06-23 10:23:41,INFO,user_manager.py,992,天津市,河东区,键盘敲烂，月薪过万。笔记翻烂，薄纱面试官。
2023-06-23 10:23:41,INFO,goods_manager.py,574,山东省,菏泽市,看的爽不爽？多写两行代码都能实现。
2023-06-23 10:23:41,INFO,goods_manager.py,598,天津市,河东区,【杭州下沙奔驰4S店】您的爱车：迈巴赫S650已经到了保养日期了，欢迎您到店保养。
2023-06-23 10:23:41,INFO,barcode_service.py,192,天津市,和平区,【骚扰短信】招商银行提示您：您尾号0000的账户，存款超过10000000，可以升级到SVIP级别，详情点击：https://www.itheima.com
2023-06-23 10:23:41,INFO,barcode_service.py,622,天津市,和平区,【腾讯游戏】S99赛季结算完成，您在本赛季的排名是：青铜，请在S100赛季继续努力
2023-06-23 10:23:41,INFO,event.py,853,天津市,武清区,学IT来黑马，就来黑马程序员
2023-06-23 10:23:41,INFO,barcode_service.py,956,湖南省,益阳市,【骚扰短信】我们是专业保洁公司的，哥，您在下沙滨江的别墅需要打扫卫生吗，价格合适，详情：400-618-9090
2023-06-23 10:23:41,INFO,barcode_service.py,469,广东省,珠海市,想要高薪就业？除了Hadoop、Hive、Spark、项目以外，没事就要刷刷SQL，SQL经常面试用到哦。
2023-06-23 10:23:41,INFO,event.py,797,天津市,武清区,明天就发工资了，今天大家好好卷。
2023-06-23 10:23:41,INFO,event.py,27,广东省,深圳市,哥，保时捷新款SUV要来了解一下不
2023-06-23 10:23:41,INFO,event.py,924,广东省,广州市,哥，保时捷新款SUV要来了解一下不
2023-06-23 10:23:41,INFO,goods_manager.py,722,江苏省,南京市,哥，保时捷新款SUV要来了解一下不
2023-06-23 10:23:41,ERROR,user_manager.py,401,湖南省,长沙市,看啥呢，别看日志了，快写代码，说的就是你。
2023-06-23 10:23:41,INFO,orders_service.py,153,广东省,广州市,看啥呢，别看日志了，快写代码，说的就是你。
2023-06-23 10:23:41,WARN,orders_service.py,768,天津市,河西区,【骚扰短信】招商银行提示您：您尾号0000的账户，存款超过10000000，可以升级到SVIP级别，详情点击：https://www.itheima.com
2023-06-23 10:23:41,INFO,shop_manager.py,56,浙江省,湖州市,学IT来黑马，就来黑马程序员
2023-06-23 10:23:41,INFO,goods_manager.py,490,广东省,广州市,【杭州下沙奔驰4S店】您的爱车：迈巴赫S650已经到了保养日期了，欢迎您到店保养。
2023-06-23 10:23:41,INFO,base_network.py,782,广东省,广州市,键盘敲烂，月薪过万。笔记翻烂，薄纱面试官。
2023-06-23 10:23:41,INFO,event.py,555,重庆市,万州区,数据库崩溃啦，快来恢复。
2023-06-23 10:23:41,INFO,goods_manager.py,610,上海市,浦东新区,【Apache Spark】感谢您对Apache Spark开源项目的支持，截至今日您已贡献超过100000行代码。
2023-06-23 10:23:41,INFO,orders_service.py,503,浙江省,金华市,看的爽不爽？多写两行代码都能实现。
2023-06-23 10:23:41,INFO,barcode_service.py,625,上海市,杨浦区,想要高薪就业？除了Hadoop、Hive、Spark、项目以外，没事就要刷刷SQL，SQL经常面试用到哦。
2023-06-23 10:23:41,INFO,event.py,376,江苏省,南京市,哥，保时捷新款SUV要来了解一下不
2023-06-23 10:23:41,INFO,goods_manager.py,800,安徽省,阜阳市,招商银行提示您，您尾号0000的账号，入账工资：150000元【代发】
2023-06-23 10:23:41,INFO,user_manager.py,661,江苏省,苏州市,【杭州下沙奔驰4S店】您的爱车：迈巴赫S650已经到了保养日期了，欢迎您到店保养。
2023-06-23 10:23:41,WARN,goods_manager.py,5,重庆市,沙坪坝区,明天就发工资了，今天大家好好卷。
2023-06-23 10:23:41,INFO,orders_service.py,314,江苏省,宿迁市,【Apache Spark】感谢您对Apache Spark开源项目的支持，截至今日您已贡献超过100000行代码。
2023-06-23 10:23:41,INFO,barcode_service.py,829,湖北省,武汉市,看啥呢，别看日志了，快写代码，说的就是你。
2023-06-23 10:23:41,INFO,goods_manager.py,974,天津市,河西区,【腾讯游戏】S99赛季结算完成，您在本赛季的排名是：青铜，请在S100赛季继续努力
2023-06-23 10:23:41,INFO,goods_manager.py,19,江苏省,常州市,服务器宕机啦，快来恢复。
2023-06-23 10:23:41,ERROR,base_network.py,537,上海市,浦东新区,看啥呢，别看日志了，快写代码，说的就是你。
2023-06-23 10:23:41,INFO,user_manager.py,665,重庆市,万州区,【腾讯游戏】S99赛季结算完成，您在本赛季的排名是：青铜，请在S100赛季继续努力
2023-06-23 10:23:41,INFO,event.py,347,重庆市,九龙坡区,数据库崩溃啦，快来恢复。
2023-06-23 10:23:41,INFO,barcode_service.py,451,浙江省,嘉兴市,【杭州下沙奔驰4S店】您的爱车：迈巴赫S650已经到了保养日期了，欢迎您到店保养。
2023-06-23 10:23:41,INFO,user_manager.py,514,江苏省,常州市,键盘敲烂，月薪过万。笔记翻烂，薄纱面试官。
2023-06-23 10:23:41,INFO,event.py,540,山东省,济南市,招商银行提示您，您尾号0000的账号，入账工资：150000元【代发】
2023-06-23 10:23:41,INFO,barcode_service.py,334,北京市,昌平区,招商银行提示您，您尾号0000的账号，入账工资：150000元【代发】
2023-06-23 10:23:41,INFO,event.py,293,北京市,朝阳区,【骚扰短信】我们是专业保洁公司的，哥，您在下沙滨江的别墅需要打扫卫生吗，价格合适，详情：400-618-9090
2023-06-23 10:23:41,INFO,goods_manager.py,153,北京市,昌平区,看的爽不爽？多写两行代码都能实现。
2023-06-23 10:23:41,WARN,base_network.py,859,湖南省,长沙市,想要高薪就业？除了Hadoop、Hive、Spark、项目以外，没事就要刷刷SQL，SQL经常面试用到哦。
2023-06-23 10:23:41,INFO,orders_service.py,274,重庆市,九龙坡区,【腾讯游戏】S99赛季结算完成，您在本赛季的排名是：青铜，请在S100赛季继续努力
2023-06-23 10:23:41,WARN,shop_manager.py,933,安徽省,铜陵市,明天就发工资了，今天大家好好卷。
2023-06-23 10:23:41,INFO,event.py,161,湖南省,常德市,想要高薪就业？除了Hadoop、Hive、Spark、项目以外，没事就要刷刷SQL，SQL经常面试用到哦。
2023-06-23 10:23:41,INFO,event.py,455,广东省,珠海市,【骚扰短信】招商银行提示您：您尾号0000的账户，存款超过10000000，可以升级到SVIP级别，详情点击：https://www.itheima.com
2023-06-23 10:23:41,INFO,event.py,598,湖北省,武汉市,【骚扰短信】招商银行提示您：您尾号0000的账户，存款超过10000000，可以升级到SVIP级别，详情点击：https://www.itheima.com
2023-06-23 10:23:41,WARN,orders_service.py,71,天津市,河东区,想要高薪就业？除了Hadoop、Hive、Spark、项目以外，没事就要刷刷SQL，SQL经常面试用到哦。
2023-06-23 10:23:41,WARN,orders_service.py,65,北京市,大兴区,【Apache Spark】感谢您对Apache Spark开源项目的支持，截至今日您已贡献超过100000行代码。
2023-06-23 10:23:41,INFO,user_manager.py,415,广东省,广州市,数据库崩溃啦，快来恢复。
2023-06-23 10:23:41,INFO,user_manager.py,777,山东省,菏泽市,【骚扰短信】招商银行提示您：您尾号0000的账户，存款超过10000000，可以升级到SVIP级别，详情点击：https://www.itheima.com
2023-06-23 10:23:41,INFO,goods_manager.py,515,北京市,怀柔区,哥，保时捷新款SUV要来了解一下不
2023-06-23 10:23:41,WARN,user_manager.py,576,上海市,浦东新区,服务器宕机啦，快来恢复。
2023-06-23 10:23:41,INFO,goods_manager.py,417,天津市,河西区,想要高薪就业？除了Hadoop、Hive、Spark、项目以外，没事就要刷刷SQL，SQL经常面试用到哦。
2023-06-23 10:23:41,INFO,user_manager.py,2839,湖南省,常德市,【骚扰短信】招商银行提示您：您尾号0000的账户，存款超过10000000，可以升级到SVIP级别，详情点击：https://www.itheima.com
2023-06-23 10:23:41,WARN,goods_manager.py,821,浙江省,丽水市,【杭州下沙奔驰4S店】您的爱车：迈巴赫S650已经到了保养日期了，欢迎您到店保养。
2023-06-23 10:23:41,INFO,event.py,975,湖南省,常德市,【腾讯游戏】S99赛季结算完成，您在本赛季的排名是：青铜，请在S100赛季继续努力
2023-06-23 10:23:41,INFO,user_manager.py,404,北京市,大兴区,招商银行提示您，您尾号0000的账号，入账工资：150000元【代发】
2023-06-23 10:23:41,INFO,goods_manager.py,854,江苏省,南京市,数据库崩溃啦，快来恢复。
2023-06-23 10:23:41,INFO,event.py,83,浙江省,丽水市,【骚扰短信】招商银行提示您：您尾号0000的账户，存款超过10000000，可以升级到SVIP级别，详情点击：https://www.itheima.com
2023-06-23 10:23:41,INFO,orders_service.py,669,北京市,昌平区,学IT来黑马，就来黑马程序员
2023-06-23 10:23:41,INFO,event.py,270,山东省,济南市,【Apache Spark】感谢您对Apache Spark开源项目的支持，截至今日您已贡献超过100000行代码。
2023-06-23 10:23:41,INFO,shop_manager.py,754,浙江省,湖州市,看啥呢，别看日志了，快写代码，说的就是你。
2023-06-23 10:23:41,INFO,shop_manager.py,486,湖北省,十堰市,数据库崩溃啦，快来恢复。
2023-06-23 10:23:41,INFO,user_manager.py,755,广东省,珠海市,【Apache Spark】感谢您对Apache Spark开源项目的支持，截至今日您已贡献超过100000行代码。
2023-06-23 10:23:41,INFO,orders_service.py,825,安徽省,合肥市,【腾讯游戏】S99赛季结算完成，您在本赛季的排名是：青铜，请在S100赛季继续努力
2023-06-23 10:23:41,INFO,orders_service.py,912,广东省,广州市,学IT来黑马，就来黑马程序员
2023-06-23 10:23:41,INFO,shop_manager.py,787,湖北省,恩施土家族苗族自治州,服务器宕机啦，快来恢复。
2023-06-23 10:23:41,INFO,event.py,171,江苏省,南京市,看的爽不爽？多写两行代码都能实现。
2023-06-23 10:23:41,INFO,orders_service.py,137,天津市,河西区,【Apache Spark】感谢您对Apache Spark开源项目的支持，截至今日您已贡献超过100000行代码。
2023-06-23 10:23:41,ERROR,user_manager.py,202,浙江省,金华市,明天就发工资了，今天大家好好卷。
2023-06-23 10:23:41,INFO,event.py,385,天津市,河西区,想要高薪就业？除了Hadoop、Hive、Spark、项目以外，没事就要刷刷SQL，SQL经常面试用到哦。
2023-06-23 10:23:41,INFO,event.py,280,广东省,广州市,学IT来黑马，就来黑马程序员
2023-06-23 10:23:41,INFO,event.py,513,山东省,菏泽市,哥，保时捷新款SUV要来了解一下不
2023-06-23 10:23:41,INFO,event.py,938,上海市,浦东新区,哥，保时捷新款SUV要来了解一下不
2023-06-23 10:23:41,INFO,event.py,754,上海市,徐汇区,服务器宕机啦，快来恢复。
2023-06-23 10:23:41,INFO,barcode_service.py,363,湖北省,武汉市,【骚扰短信】我们是专业保洁公司的，哥，您在下沙滨江的别墅需要打扫卫生吗，价格合适，详情：400-618-9090
2023-06-23 10:23:41,INFO,event.py,428,安徽省,池州市,【Apache Spark】感谢您对Apache Spark开源项目的支持，截至今日您已贡献超过100000行代码。
2023-06-23 10:23:41,INFO,event.py,404,湖南省,长沙市,数据库崩溃啦，快来恢复。
2023-06-23 10:23:41,WARN,orders_service.py,994,北京市,大兴区,服务器宕机啦，快来恢复。
2023-06-23 10:23:41,INFO,event.py,700,上海市,杨浦区,【腾讯游戏】S99赛季结算完成，您在本赛季的排名是：青铜，请在S100赛季继续努力
2023-06-23 10:23:41,INFO,goods_manager.py,273,上海市,徐汇区,【骚扰短信】招商银行提示您：您尾号0000的账户，存款超过10000000，可以升级到SVIP级别，详情点击：https://www.itheima.com
2023-06-23 10:23:41,INFO,event.py,353,浙江省,绍兴市,哥，保时捷新款SUV要来了解一下不
2023-06-23 10:23:41,INFO,shop_manager.py,451,山东省,济南市,看啥呢，别看日志了，快写代码，说的就是你。
2023-06-23 10:23:41,INFO,goods_manager.py,617,浙江省,舟山市,键盘敲烂，月薪过万。笔记翻烂，薄纱面试官。
2023-06-23 10:23:41,INFO,event.py,369,湖北省,荆州市,看啥呢，别看日志了，快写代码，说的就是你。
2023-06-23 10:23:41,INFO,event.py,853,安徽省,芜湖市,想要高薪就业？除了Hadoop、Hive、Spark、项目以外，没事就要刷刷SQL，SQL经常面试用到哦。
2023-06-23 10:23:41,INFO,goods_manager.py,299,湖北省,武汉市,服务器宕机啦，快来恢复。
2023-06-23 10:23:41,INFO,event.py,529,上海市,静安区,看啥呢，别看日志了，快写代码，说的就是你。
2023-06-23 10:23:41,WARN,goods_manager.py,820,江苏省,张家港市,【骚扰短信】我们是专业保洁公司的，哥，您在下沙滨江的别墅需要打扫卫生吗，价格合适，详情：400-618-9090
2023-06-23 10:23:41,INFO,event.py,516,山东省,青岛市,看的爽不爽？多写两行代码都能实现。
2023-06-23 10:23:41,WARN,orders_service.py,495,浙江省,杭州市,招商银行提示您，您尾号0000的账号，入账工资：150000元【代发】
2023-06-23 10:23:41,INFO,event.py,765,安徽省,铜陵市,看的爽不爽？多写两行代码都能实现。
2023-06-23 10:23:41,INFO,orders_service.py,5959,湖北省,武汉市,【杭州下沙奔驰4S店】您的爱车：迈巴赫S650已经到了保养日期了，欢迎您到店保养。
2023-06-23 10:23:41,INFO,event.py,896,湖南省,长沙市,【腾讯游戏】S99赛季结算完成，您在本赛季的排名是：青铜，请在S100赛季继续努力
2023-06-23 10:23:41,INFO,event.py,520,山东省,青岛市,服务器宕机啦，快来恢复。
2023-06-23 10:23:41,INFO,user_manager.py,517,浙江省,湖州市,哥，保时捷新款SUV要来了解一下不
2023-06-23 10:23:41,ERROR,orders_service.py,512,上海市,浦东新区,键盘敲烂，月薪过万。笔记翻烂，薄纱面试官。
2023-06-23 10:23:41,INFO,orders_service.py,807,浙江省,舟山市,【腾讯游戏】S99赛季结算完成，您在本赛季的排名是：青铜，请在S100赛季继续努力
2023-06-23 10:23:41,INFO,event.py,17,山东省,青岛市,想要高薪就业？除了Hadoop、Hive、Spark、项目以外，没事就要刷刷SQL，SQL经常面试用到哦。
2023-06-23 10:23:41,WARN,shop_manager.py,393,江苏省,常州市,【骚扰短信】招商银行提示您：您尾号0000的账户，存款超过10000000，可以升级到SVIP级别，详情点击：https://www.itheima.com
2023-06-23 10:23:41,INFO,goods_manager.py,88,山东省,青岛市,【Apache Spark】感谢您对Apache Spark开源项目的支持，截至今日您已贡献超过100000行代码。
2023-06-23 10:23:41,WARN,goods_manager.py,6363,重庆市,万州区,明天就发工资了，今天大家好好卷。
2023-06-23 10:23:41,INFO,event.py,457,山东省,菏泽市,键盘敲烂，月薪过万。笔记翻烂，薄纱面试官。
2023-06-23 10:23:41,INFO,event.py,799,天津市,武清区,数据库崩溃啦，快来恢复。
2023-06-23 10:23:41,WARN,base_network.py,722,重庆市,万州区,【骚扰短信】我们是专业保洁公司的，哥，您在下沙滨江的别墅需要打扫卫生吗，价格合适，详情：400-618-9090
2023-06-23 10:23:41,ERROR,barcode_service.py,721,湖北省,恩施土家族苗族自治州,【骚扰短信】招商银行提示您：您尾号0000的账户，存款超过10000000，可以升级到SVIP级别，详情点击：https://www.itheima.com
2023-06-23 10:23:41,WARN,orders_service.py,71,上海市,普陀区,哥，保时捷新款SUV要来了解一下不
2023-06-23 10:23:41,INFO,shop_manager.py,500,浙江省,湖州市,【腾讯游戏】S99赛季结算完成，您在本赛季的排名是：青铜，请在S100赛季继续努力
2023-06-23 10:23:41,INFO,user_manager.py,392,上海市,普陀区,哥，保时捷新款SUV要来了解一下不
2023-06-23 10:23:41,INFO,event.py,487,重庆市,南岸区,服务器宕机啦，快来恢复。
2023-06-23 10:23:41,INFO,base_network.py,971,山东省,青岛市,服务器宕机啦，快来恢复。
2023-06-23 10:23:41,INFO,base_network.py,990,上海市,浦东新区,【杭州下沙奔驰4S店】您的爱车：迈巴赫S650已经到了保养日期了，欢迎您到店保养。
2023-06-23 10:23:41,INFO,event.py,285,浙江省,绍兴市,学IT来黑马，就来黑马程序员
2023-06-23 10:23:41,INFO,orders_service.py,586,上海市,浦东新区,看的爽不爽？多写两行代码都能实现。
2023-06-23 10:23:41,INFO,orders_service.py,192,北京市,丰台区,【腾讯游戏】S99赛季结算完成，您在本赛季的排名是：青铜，请在S100赛季继续努力
2023-06-23 10:23:41,INFO,barcode_service.py,686,广东省,深圳市,数据库崩溃啦，快来恢复。
2023-06-23 10:23:41,INFO,event.py,747,山东省,青岛市,学IT来黑马，就来黑马程序员
2023-06-23 10:23:41,INFO,orders_service.py,752,重庆市,九龙坡区,哥，保时捷新款SUV要来了解一下不
2023-06-23 10:23:41,WARN,orders_service.py,323,重庆市,沙坪坝区,【Apache Spark】感谢您对Apache Spark开源项目的支持，截至今日您已贡献超过100000行代码。
2023-06-23 10:23:41,ERROR,barcode_service.py,403,安徽省,合肥市,明天就发工资了，今天大家好好卷。
2023-06-23 10:23:41,INFO,orders_service.py,325,重庆市,涪陵区,【腾讯游戏】S99赛季结算完成，您在本赛季的排名是：青铜，请在S100赛季继续努力
2023-06-23 10:23:41,INFO,event.py,306,湖北省,十堰市,数据库崩溃啦，快来恢复。
2023-06-23 10:23:41,INFO,orders_service.py,828,湖南省,长沙市,【腾讯游戏】S99赛季结算完成，您在本赛季的排名是：青铜，请在S100赛季继续努力
2023-06-23 10:23:41,INFO,orders_service.py,686,浙江省,金华市,学IT来黑马，就来黑马程序员
2023-06-23 10:23:41,INFO,event.py,323,湖北省,武汉市,【杭州下沙奔驰4S店】您的爱车：迈巴赫S650已经到了保养日期了，欢迎您到店保养。
2023-06-23 10:23:41,INFO,barcode_service.py,164,安徽省,池州市,看啥呢，别看日志了，快写代码，说的就是你。
2023-06-23 10:23:41,INFO,barcode_service.py,140,天津市,河西区,招商银行提示您，您尾号0000的账号，入账工资：150000元【代发】
2023-06-23 10:23:41,WARN,event.py,48,天津市,河西区,【腾讯游戏】S99赛季结算完成，您在本赛季的排名是：青铜，请在S100赛季继续努力
2023-06-23 10:23:41,ERROR,event.py,7918,浙江省,金华市,看的爽不爽？多写两行代码都能实现。
2023-06-23 10:23:41,INFO,orders_service.py,998,安徽省,阜阳市,明天就发工资了，今天大家好好卷。
2023-06-23 10:23:41,INFO,barcode_service.py,251,重庆市,沙坪坝区,看的爽不爽？多写两行代码都能实现。
2023-06-23 10:23:41,INFO,orders_service.py,395,湖南省,张家界市,明天就发工资了，今天大家好好卷。
2023-06-23 10:23:41,INFO,goods_manager.py,195,北京市,大兴区,明天就发工资了，今天大家好好卷。
2023-06-23 10:23:41,INFO,event.py,58,北京市,昌平区,想要高薪就业？除了Hadoop、Hive、Spark、项目以外，没事就要刷刷SQL，SQL经常面试用到哦。
2023-06-23 10:23:41,INFO,orders_service.py,806,安徽省,合肥市,想要高薪就业？除了Hadoop、Hive、Spark、项目以外，没事就要刷刷SQL，SQL经常面试用到哦。
2023-06-23 10:23:41,INFO,goods_manager.py,9,上海市,普陀区,学IT来黑马，就来黑马程序员
2023-06-23 10:23:41,INFO,barcode_service.py,762,北京市,大兴区,明天就发工资了，今天大家好好卷。
2023-06-23 10:23:41,INFO,goods_manager.py,45,重庆市,渝中区,【骚扰短信】招商银行提示您：您尾号0000的账户，存款超过10000000，可以升级到SVIP级别，详情点击：https://www.itheima.com
2023-06-23 10:23:41,INFO,event.py,94,安徽省,阜阳市,明天就发工资了，今天大家好好卷。
2023-06-23 10:23:41,INFO,barcode_service.py,416,安徽省,阜阳市,【骚扰短信】招商银行提示您：您尾号0000的账户，存款超过10000000，可以升级到SVIP级别，详情点击：https://www.itheima.com
2023-06-23 10:23:41,WARN,shop_manager.py,3369,天津市,宝坻区,哥，保时捷新款SUV要来了解一下不
2023-06-23 10:23:41,INFO,orders_service.py,207,重庆市,南岸区,【腾讯游戏】S99赛季结算完成，您在本赛季的排名是：青铜，请在S100赛季继续努力
2023-06-23 10:23:41,INFO,goods_manager.py,737,浙江省,杭州市,明天就发工资了，今天大家好好卷。
2023-06-23 10:23:41,INFO,orders_service.py,930,广东省,深圳市,【杭州下沙奔驰4S店】您的爱车：迈巴赫S650已经到了保养日期了，欢迎您到店保养。
2023-06-23 10:23:41,INFO,user_manager.py,458,湖北省,荆州市,哥，保时捷新款SUV要来了解一下不
2023-06-23 10:23:41,INFO,user_manager.py,292,江苏省,宿迁市,明天就发工资了，今天大家好好卷。
2023-06-23 10:23:41,WARN,barcode_service.py,223,广东省,珠海市,服务器宕机啦，快来恢复。
2023-06-23 10:23:41,INFO,event.py,45,浙江省,杭州市,键盘敲烂，月薪过万。笔记翻烂，薄纱面试官。
2023-06-23 10:23:41,INFO,orders_service.py,352,北京市,怀柔区,明天就发工资了，今天大家好好卷。
2023-06-23 10:23:41,INFO,orders_service.py,725,湖北省,武汉市,招商银行提示您，您尾号0000的账号，入账工资：150000元【代发】
